,TA,RH,P,WS,NETRAD,PPFD_IN,LE,H,USTAR,NEE,GPP,RECO,SWC_0to30cm_1
8/9/21 13:00,26.4,15.62,0,4.61,611.23,1748,31.624,379.886,0.499,0.086,-3.871,3.958,0.052
8/9/21 13:30,26.94,15.59,0,6.34,582.97,1684.67,35.962,323.338,0.32,-0.295,-4.38,4.085,0.052
8/9/21 14:00,27.82,15.02,0,6.38,543.3,1596,31.468,276.248,0.222,-0.424,-4.717,4.293,0.051
8/9/21 14:30,28.21,14.69,0,4,496.59,1491.67,23.334,225.82,0.359,0.951,-3.438,4.389,0.051
8/9/21 15:00,28.36,14.76,0,6.41,440.95,1360.33,27.721,237.856,0.392,0.338,-4.088,4.425,0.051
8/9/21 15:30,28.53,14.99,0,6.78,376.72,1209.67,53.06,322.071,0.644,1.046,-3.422,4.467,0.052
8/9/21 16:00,28.49,16.11,0,7.06,302.83,1026,20.601,207.98,0.602,1.668,-2.789,4.457,0.053
8/9/21 16:30,27.85,17.5,0,7.24,229.39,842.67,16.502,130.762,0.536,1.349,-2.951,4.3,0.053
8/9/21 17:00,27.48,18.06,0,6.2,156.18,671.37,12.782,87.009,0.406,1.476,-2.736,4.211,0.053
8/9/21 17:30,27.39,18.79,0,4.49,78.85,488.03,13.644,73.189,0.525,2.374,-1.816,4.191,0.054
8/9/21 18:00,26.95,19.68,0,4.83,3.86,307,19.234,28.49,0.445,2.429,-1.658,4.087,0.054
8/9/21 18:30,26.21,19.92,0,4.47,-61.04,141.9,6.19,-7.529,0.252,1.697,-2.216,3.914,0.054
8/9/21 19:00,24.99,21.27,0,1.99,-98.68,37.23,1.204,-15.938,0.14,3.089,0,3.089,0.056
8/9/21 19:30,22.87,24.44,0,1.14,-93.5,3.15,-1.263,20.649,0.055,2.798,0,2.798,0.057
8/9/21 20:00,19.29,31.02,0,1.53,-84,0,0.205,4.836,0.082,3.851,0,3.851,0.057
8/9/21 20:30,17.31,35.91,0,1.47,-78.87,0,0.909,-14.326,0.09,6.218,0,6.218,0.058
8/9/21 21:00,15.7,40.65,0,3.64,-73.7,0,-1.801,-2.298,0.107,5.36,0,5.36,0.058
8/9/21 21:30,14.63,43.73,0,2.01,-70.83,0,-0.783,-1.304,0.088,1.367,0,1.367,0.058
8/9/21 22:00,13.74,46.58,0,1.83,-70.43,0,-0.202,-2.861,0.047,0.786,0,0.786,0.059
8/9/21 22:30,12.96,47.78,0,2.05,-67.23,0,-1.394,-3.612,0.067,0.7,0,0.7,0.059
8/9/21 23:00,11.26,52.26,0,2.19,-64.37,0,0.217,0.252,0.063,3.159,0,3.159,0.059
8/9/21 23:30,10.66,54.47,0,1.63,-63.3,0,-0.706,6.055,0.06,2.923,0,2.923,0.059
8/10/21 0:00,10.24,56.58,0,2.76,-62.8,0,-0.277,-2,0.049,2.69,0,2.69,0.059
8/10/21 0:30,9.96,56.59,0,1.48,-60.3,0,-0.555,2.679,0.047,2.411,0,2.411,0.059
8/10/21 1:00,9.21,60.02,0,1.6,-57.4,0,0.052,2.013,0.069,1.558,0,1.558,0.06
8/10/21 1:30,8.72,61.21,0,1.82,-55.93,0,1.393,3.445,0.051,0.705,0,0.705,0.06
8/10/21 2:00,8.71,61.74,0,1.66,-55,0,2.259,5.776,0.056,0.977,0,0.977,0.06
8/10/21 2:30,8.76,62.33,0,2.82,-54.47,0,-0.084,0.631,0.041,1.25,0,1.25,0.06
8/10/21 3:00,8.35,62.63,0,1.7,-53.83,0,0.598,3.987,0.078,1.851,0,1.851,0.06
8/10/21 3:30,7.68,64.52,0,1.53,-53.97,0,0.316,1.535,0.064,2.978,0,2.978,0.06
8/10/21 4:00,6.58,68.52,0,1.46,-53.73,0,1.773,2.139,0.038,2.115,0,2.115,0.06
8/10/21 4:30,6.68,69.39,0,1.57,-51.57,0,-4.105,-0.057,0.095,0.399,0,0.399,0.06
8/10/21 5:00,7.09,66.44,0,4.25,-49.67,12.38,-0.233,-1.493,0.02,1.345,0,1.345,0.06
8/10/21 5:30,7.5,64.91,0,1.28,-31.11,73.26,1.994,5.276,0.081,-1.52,-2.406,0.886,0.06
8/10/21 6:00,9.46,59.36,0,2.78,17.63,219.93,7.245,15.546,0.1,-2.998,-4.084,1.085,0.059
8/10/21 6:30,12.16,54.87,0,1.5,82.85,401.9,13.19,,0.142,-0.62,-2.117,1.497,0.059
8/10/21 7:00,15.77,46.06,0,2.39,156.77,589.5,30.943,56.766,0.149,1.758,-0.15,1.909,0.057
8/10/21 7:30,18.66,36.63,0,1.43,234.62,777.83,41.776,106.305,0.102,-3.424,-5.808,2.384,0.057
8/10/21 8:00,21.82,28.96,0,1.46,309.39,965.67,48.278,121.109,0.211,-2.015,-4.988,2.974,0.054
8/10/21 8:30,23.67,24.74,0,2.59,383.45,1147.67,63.295,182.944,0.288,-0.733,-4.086,3.353,0.053
8/10/21 9:00,25.02,22.28,0,2.27,448.7,1312.67,102.661,260.36,0.172,-3.221,-6.865,3.644,0.052
8/10/21 9:30,26.83,17.79,0,2.34,474.43,1395,0.838,368.778,0.11,-2.21,-6.267,4.057,0.051
8/10/21 10:00,28.36,15.59,0,3.43,522.27,1512.33,42.345,251.615,0.196,0.027,-4.398,4.425,0.051
8/10/21 10:30,29.2,14.47,0,4.44,567.58,1631.33,42.425,316.797,0.362,0.73,-3.904,4.634,0.051
8/10/21 11:00,29.93,14.07,0,4.37,598.6,1716.33,43.368,312.927,0.249,0.259,-4.561,4.82,0.051
8/10/21 11:30,30.9,13.43,0,6,570.63,1663.67,48.952,391.491,0.466,0.766,-4.306,5.072,0.051
8/10/21 12:00,32,12.82,0,4.45,629.3,1807.67,53.579,369.98,0.518,-0.152,-5.516,5.364,0.051
8/10/21 12:30,32.34,12.79,0,3.29,638.21,1822.67,16.633,291.125,0.216,1.398,-4.06,5.458,0.051
8/10/21 13:00,32.05,13.32,0,5.12,294.58,1005.33,17.474,113.636,0.335,0.5,-4.88,5.379,0.051
8/10/21 13:30,32.33,13.53,0,8.67,440.84,1348.67,10.801,286.253,0.388,2.514,-2.94,5.454,0.051
8/10/21 14:00,32.96,14.37,0,7.43,444.55,1368.67,37.931,386.488,0.569,1.422,-4.206,5.629,0.051
8/10/21 14:30,32.9,15.16,0,6.37,325.86,1088.33,31.637,270.952,0.562,0.719,-4.893,5.612,0.051
8/10/21 15:00,33.04,15.12,0,6.7,439.77,1358.67,0.966,285.494,0.549,-0.026,-5.676,5.65,0.051
8/10/21 15:30,32.86,16.23,0,6.89,318.02,1072.67,21.647,220.543,0.54,0.782,-4.819,5.601,0.051
8/10/21 16:00,33.22,15.74,0,6.46,322.1,1073.33,18.777,204.625,0.532,1.395,-4.304,5.699,0.051
8/10/21 16:30,33.08,17.22,0,6.02,200.26,777.67,12.217,171.299,0.585,1.582,-4.079,5.661,0.052
8/10/21 17:00,32.55,19.38,0,6.22,121.43,581.73,-27.265,137.001,0.549,2.484,-3.032,5.516,0.052
8/10/21 17:30,32.12,20.97,0,5.92,68.58,446,26.143,65.358,0.491,3.123,-2.274,5.397,0.053
8/10/21 18:00,31.52,22.12,0,4.08,-17.95,231.9,10.14,-4.714,0.296,3.051,-2.185,5.236,0.053
8/10/21 18:30,30.58,24.43,0,5.19,-61.08,109.94,1.089,-17.466,0.283,3.205,-1.783,4.988,0.053
8/10/21 19:00,29.37,27.21,0,3.15,-88.34,33.37,-1.469,-25.127,0.224,2.745,0,2.745,0.054
8/10/21 19:30,27.97,30.18,0,3.14,-87.77,3.09,-2.267,-10.808,0.094,1.676,0,1.676,0.054
8/10/21 20:00,25.43,34.77,0,1.33,-78.8,0,-2.024,-6.338,0.088,1.659,0,1.659,0.055
8/10/21 20:30,23.1,40.64,0,2.1,-72.17,0,-2.291,-3.874,0.106,2.372,0,2.372,0.056
8/10/21 21:00,21.29,45.22,0,2.96,-66.1,0,-7.051,-17.179,0.126,3.084,0,3.084,0.056
8/10/21 21:30,20.32,47.96,0,2.61,-67.03,0,-14.745,-47.77,0.197,3.056,0,3.056,0.057
8/10/21 22:00,19.76,48.93,0,2.12,-64.5,0,-7.558,5.603,0.115,3.027,0,3.027,0.057
8/10/21 22:30,19.13,50.91,0,2.43,-63.47,0,-4.511,-5.366,0.145,2.999,0,2.999,0.057
8/10/21 23:00,17.88,54.1,0,1.76,-60.5,0,-2.802,-7.075,0.09,2.971,0,2.971,0.057
8/10/21 23:30,17.16,57.08,0,1.93,-58.67,0,-4.649,,,2.579,0,2.579,0.058
8/11/21 0:00,16.8,57.47,0,3.68,-57.5,0,-6.497,-20.206,0.113,2.188,0,2.188,0.058
8/11/21 0:30,16.09,59.38,0,2.75,-54.73,0,-0.384,-4.507,0.058,1.797,0,1.797,0.058
8/11/21 1:00,15.18,62.05,0,2.48,-52.7,0,1.382,2.162,0.071,1.589,0,1.589,0.058
8/11/21 1:30,14.67,63.38,0,2.55,-52,0,1.163,-5.904,0.063,1.381,0,1.381,0.058
8/11/21 2:00,14.13,65.53,0,1.71,-51.77,0,-6.632,-9.92,0.09,1.172,0,1.172,0.058
8/11/21 2:30,13.97,62.43,0,1.89,-50.47,0,0.088,-4.522,0.06,0.964,0,0.964,0.058
8/11/21 3:00,13.08,65.4,0,1.69,-48.9,0,-3.079,2.673,0.059,1.413,0,1.413,0.059
8/11/21 3:30,12.49,69.07,0,2.45,-49.23,0,0.289,0.205,0.041,1.862,0,1.862,0.059
8/11/21 4:00,12.53,69.09,0,1.51,-48.87,0,-1.467,-7.342,0.043,2.311,0,2.311,0.059
8/11/21 4:30,12.13,69.72,0,2.12,-47.57,0,1.345,-1.629,0.036,1.623,0,1.623,0.059
8/11/21 5:00,11.59,71.09,0,1.57,-47.13,9.97,-3.093,-3.18,0.07,0.934,0,0.934,0.059
8/11/21 5:30,11.56,70.93,0,2.27,-28.87,64.42,0.429,1.546,0.05,0.053,-1.275,1.328,0.059
8/11/21 6:00,13.32,65.1,0,1.51,18.61,204.73,6.849,15.498,0.089,0.964,-0.591,1.555,0.058
8/11/21 6:30,16.53,56.58,0,0.86,82.45,387.4,71.028,,0.15,0.252,-1.863,2.115,0.057
8/11/21 7:00,21.19,44.33,0,1.22,146.07,556.37,34.884,39.304,0.185,-0.46,-3.134,2.674,0.056
8/11/21 7:30,23.1,37.45,0,3.38,218.88,733.5,75.212,167.606,0.24,-1.172,-4.406,3.233,0.055
8/11/21 8:00,26,29.92,0,2,287.46,907.67,37.746,114.609,0.268,-1.987,-5.853,3.866,0.053
8/11/21 8:30,27.14,27.27,0,3.48,361.16,1098.33,51.01,210.373,0.229,-0.652,-4.784,4.132,0.052
8/11/21 9:00,28.24,23.86,0,3.6,430.38,1277,43.502,239.465,0.142,0.09,-4.307,4.397,0.051
8/11/21 9:30,29.12,22.55,0,3.95,487.22,1419,15.038,269.479,0.074,-2.869,-7.483,4.614,0.051
8/11/21 10:00,30.32,20.16,0,3.95,533.53,1538.33,39.589,283.698,0.254,-1.001,-5.92,4.919,0.05
8/11/21 10:30,31.32,18.82,0,3.92,571.01,1639,44.174,323.277,0.17,-0.41,-5.591,5.182,0.05
8/11/21 11:00,31.8,17.66,0,5.03,597.27,1713.33,35.895,306.703,0.554,-0.066,-5.376,5.31,0.051
8/11/21 11:30,32.71,15.76,0,4.32,612.93,1760,39.256,292.053,0.359,-0.713,-6.271,5.559,0.051
8/11/21 12:00,33.4,14.65,0,4.33,615.97,1777.67,26.228,437.901,0.309,0.964,-4.785,5.749,0.05
8/11/21 12:30,34.37,13.65,0,5.07,608.87,1773.33,53.824,392.803,0.34,2.14,-3.885,6.026,0.05
8/11/21 13:00,35.08,13.12,0,6.38,588.57,1729.67,36.132,359.409,0.264,2.108,-4.122,6.23,0.05
8/11/21 13:30,35.38,12.96,0,4.83,556.89,1656.67,34.599,281.395,0.352,1.038,-5.279,6.317,0.05
8/11/21 14:00,35.85,12.8,0,4.72,521.78,1577.67,36.13,381.989,0.407,1.696,-4.758,6.454,0.05
8/11/21 14:30,36.05,12.63,0,6.05,472.79,1459.33,31.853,260.261,0.472,0.806,-5.708,6.513,0.05
8/11/21 15:00,36.16,12.34,0,5.2,420.81,1340.33,24.299,224.461,0.331,1.026,-5.521,6.547,0.05
8/11/21 15:30,36.45,12.19,0,6.4,364.01,1205.33,29.387,256.656,0.525,1.62,-5.015,6.635,0.051
8/11/21 16:00,36.57,12.14,0,5.71,294.92,1036.67,21.018,158.854,0.36,2.203,-4.466,6.669,0.051
8/11/21 16:30,36.39,12.36,0,5.3,212.65,816.43,-6.437,120.598,0.172,1.016,-5.6,6.617,0.051
8/11/21 17:00,36.12,15.88,0,4.54,161.58,671.3,-33.893,142.031,0.536,1.633,-4.901,6.534,0.051
8/11/21 17:30,35.21,18.72,0,6.01,72.84,452.27,18.927,56.356,0.653,4.342,-1.925,6.267,0.052
8/11/21 18:00,34.21,20.43,0,7.02,1.86,274.17,5.619,11.79,0.561,3.507,-2.47,5.978,0.052
8/11/21 18:30,33.3,21.55,0,5.7,-54.31,128.37,4.569,-32.192,0.467,3.592,-2.129,5.721,0.052
8/11/21 19:00,31.97,23.38,0,4.43,-90.49,34.33,3.267,-43.618,0.344,4.084,0,4.084,0.053
8/11/21 19:30,30.71,25.39,0,3.78,-93.27,2.95,-1.767,-49.151,0.269,5.902,0,5.902,0.053
8/11/21 20:00,29.53,27.3,0,5.52,-88.27,0,-0.636,-49.372,0.279,5.639,0,5.639,0.054
8/11/21 20:30,28.51,29.07,0,4.55,-82.87,0,-2.189,-31.655,0.199,5.209,0,5.209,0.054
8/11/21 21:00,27.63,30.54,0,4.37,-76.83,0,-1.796,-38.566,0.178,6.002,0,6.002,0.054
8/11/21 21:30,26.49,32.14,0,2.14,-71.77,0,-3.904,,0.04,3.607,0,3.607,0.055
8/11/21 22:00,24.03,36.72,0,1.63,-66.13,0,-1.484,-20.165,0.068,3.518,0,3.518,0.056
8/11/21 22:30,23.87,36.86,0,2.65,-64.07,0,-1.328,,0.064,3.429,0,3.429,0.056
8/11/21 23:00,21.82,41.85,0,1.42,-60.53,0,-2.247,-4.766,0.082,3.348,0,3.348,0.056
8/11/21 23:30,21.43,43.8,0,3.93,-58.37,0,0.612,-2.297,0.079,3.266,0,3.266,0.057
8/12/21 0:00,21.64,42.16,0,2.58,-56.83,0,-1.3,,0.098,3.191,0,3.191,0.057
8/12/21 0:30,19.17,49.43,0,2.93,-54.6,0,-4.065,-0.27,0.063,3.024,0,3.024,0.057
8/12/21 1:00,18.57,51.61,0,1.32,-54.3,0,-0.84,2.606,0.059,1.526,0,1.526,0.057
8/12/21 1:30,17.91,53.42,0,2.35,-51.8,0,-3.218,1.215,0.044,0.029,0,0.029,0.057
8/12/21 2:00,17.18,56.64,0,2.57,-50.53,0,-3.948,-2.166,0.093,0.782,0,0.782,0.057
8/12/21 2:30,17.29,57,0,2.54,-49.93,0,0.91,-0.937,0.06,1.536,0,1.536,0.058
8/12/21 3:00,16.65,58.96,0,1.08,-48.67,0,2.393,-0.38,0.053,2.29,0,2.29,0.058
8/12/21 3:30,16.48,57.39,0,2.11,-48.17,0,-0.765,-3.758,0.048,4.094,0,4.094,0.058
8/12/21 4:00,15.91,59.97,0,2.87,-47,0,-0.472,-4.769,0.056,1.919,0,1.919,0.058
8/12/21 4:30,15.59,60,0,1.98,-45.97,0,-0.299,,,-0.255,0,-0.255,0.058
8/12/21 5:00,15.12,62.56,0,1.66,-44.93,9.88,-0.126,,,-2.429,-3.198,0.769,0.058
8/12/21 5:30,15,63.05,0,1.38,-25.05,68.55,0.046,-0.195,0.043,-4.603,-6.395,1.793,0.058
8/12/21 6:00,16.01,60.39,0,3.5,16.27,178.67,7.972,8.839,0.083,-2.699,-4.645,1.947,0.057
8/12/21 6:30,18.57,54.55,0,1.49,70.99,328.13,3.484,,0.076,-2.092,-4.46,2.368,0.056
8/12/21 7:00,22.46,45.99,0,1.51,131.4,499.6,27.185,66.788,0.1,-1.485,-4.587,3.102,0.055
8/12/21 7:30,25.6,37.99,0,3.18,199.15,672.93,26.743,31.991,0.156,-0.879,-4.653,3.775,0.054
8/12/21 8:00,28.04,31.32,0,1.57,262.56,836.37,-5.683,228.411,0.224,-0.859,-5.207,4.348,0.052
8/12/21 8:30,30.49,25.19,0,3.92,331.56,1011.67,46.412,147.952,0.234,-0.839,-5.803,4.965,0.051
8/12/21 9:00,30.78,24.3,0,4.55,396.07,1173,66.091,240.19,0.46,-1.734,-6.774,5.041,0.051
8/12/21 9:30,31.24,24.72,0,5.66,450.59,1303.33,38.202,225.497,0.47,1.173,-3.99,5.162,0.05
8/12/21 10:00,31.42,24.44,0,5.14,495.07,1397.33,51.514,285.055,0.528,-0.637,-5.847,5.21,0.05
8/12/21 10:30,31.57,23.72,0,5.9,540.47,1510,44.336,326.529,0.37,-0.241,-5.49,5.248,0.05
8/12/21 11:00,32.25,21.51,0,4.93,554.25,1569.67,24.116,373.767,0.467,-2.251,-7.683,5.433,0.05
8/12/21 11:30,33.43,18.9,0,6.86,593.97,1677.67,68.139,352.539,0.216,0.302,-5.457,5.759,0.05
8/12/21 12:00,33.81,17,0,4.85,584.67,1661,34.095,314.906,0.408,0.949,-4.915,5.864,0.05
8/12/21 12:30,34.29,15.22,0,5.2,572.2,1637.67,47.569,250.215,0.427,2.204,-3.798,6.002,0.05
8/12/21 13:00,34.76,14.72,0,6.09,563.43,1632,4.657,355.392,0.44,1.117,-5.019,6.137,0.05
8/12/21 13:30,35.25,14.05,0,6.29,537.27,1580.33,9.379,322.306,0.434,1.553,-4.726,6.279,0.05
8/12/21 14:00,35.15,14.61,0,6.27,496.55,1486.33,34.963,275.123,0.194,2.003,-4.247,6.25,0.05
8/12/21 14:30,35.62,14.18,0,5.72,458.72,1403.33,18.481,261.737,0.529,1.137,-5.249,6.386,0.05
8/12/21 15:00,35.65,14.17,0,6.82,406.89,1280.67,24.441,264.568,0.504,0.54,-5.856,6.396,0.05
8/12/21 15:30,35.35,14.39,0,7.37,349.58,1141.67,29.293,237.211,0.684,0.916,-5.391,6.307,0.051
8/12/21 16:00,35.36,14.7,0,7.44,285.23,982.33,17.015,164.543,0.518,1.532,-4.779,6.311,0.051
8/12/21 16:30,35.08,14.9,0,8.17,196.83,752,17.223,135.45,0.587,1.801,-4.429,6.23,0.051
8/12/21 17:00,34.76,14.71,0,7.12,111.38,536.57,27.882,91.916,0.659,2.585,-3.552,6.138,0.051
8/12/21 17:30,34.19,14.67,0,7.38,36.36,350.07,5.083,28.459,0.669,2.467,-3.505,5.972,0.051
8/12/21 18:00,33.47,14.87,0,4.82,-38.59,175.9,5.142,-12.413,0.426,2.489,-3.28,5.769,0.052
8/12/21 18:30,32.51,15.7,0,4.13,-83.78,61.76,6.162,-21.718,0.355,3.4,-2.105,5.505,0.052
8/12/21 19:00,31.42,17.37,0,3.73,-97.27,17.19,2.89,-24.457,0.216,3.674,0,3.674,0.053
8/12/21 19:30,30.53,18.28,0,4.79,-91.6,0,1.135,-32.565,0.272,3.153,0,3.153,0.053
8/12/21 20:00,29.49,19.81,0,2.57,-85.13,0,2.749,,0.163,7.817,0,7.817,0.054
8/12/21 20:30,27.19,23.4,0,3.31,-78.2,0,1.927,,0.083,5.599,0,5.599,0.054
8/12/21 21:00,24.78,27.75,0,2.27,-72.53,0,-3.718,-12.972,0.126,3.381,0,3.381,0.054
8/12/21 21:30,22.65,31.8,0,1.95,-67.1,0,-1.978,-10.889,0.107,3.302,0,3.302,0.056
8/12/21 22:00,21.43,34.61,0,1.51,-64.23,0,-0.803,-8.27,0.078,3.223,0,3.223,0.056
8/12/21 22:30,21.22,34.84,0,3.01,-62.23,0,0.293,-19.342,0.098,3.144,0,3.144,0.056
8/12/21 23:00,20.99,34.89,0,1.89,-61.63,0,0.453,-10.013,0.061,3.065,0,3.065,0.056
8/12/21 23:30,20.62,35.71,0,4.2,-59.87,0,3.37,,0.11,2.604,0,2.604,0.056
8/13/21 0:00,19.36,40.11,0,1.5,-56.7,0,0.938,-5.429,0.106,2.144,0,2.144,0.057
8/13/21 0:30,18.69,41.58,0,2.81,-56.3,0,0.41,,,1.683,0,1.683,0.057
8/13/21 1:00,17.88,43.77,0,2.82,-54.43,0,-0.117,-1.148,0.028,1.222,0,1.222,0.057
8/13/21 1:30,17.27,45.45,0,3.85,-53.23,0,0.046,-0.449,0.04,2.056,0,2.056,0.057
8/13/21 2:00,16.47,47.55,0,1.82,-51.9,0,-0.263,-4.144,0.037,1.129,0,1.129,0.057
8/13/21 2:30,15.89,49.19,0,1.94,-49.87,0,-0.277,,,0.913,0,0.913,0.057
8/13/21 3:00,15.31,50.79,0,2.05,-49.4,0,-0.29,-1.431,0.04,0.697,0,0.697,0.057
8/13/21 3:30,14.98,51.41,0,1.68,-49.33,0,-0.658,,,0.481,0,0.481,0.058
8/13/21 4:00,14.59,51.55,0,1.63,-47.6,0,-1.025,-0.086,0.057,0.266,0,0.266,0.058
8/13/21 4:30,14.27,52.95,0,2,-47.57,0,-2.09,-1.368,0.082,0.984,0,0.984,0.058
8/13/21 5:00,13.79,54.19,0,1.8,-46.83,7.35,-1.414,-5.542,0.059,1.703,0,1.703,0.058
8/13/21 5:30,13.65,55.44,0,1.53,-30.42,50.56,1.262,-3.294,0.069,-3.979,-5.579,1.6,0.058
8/13/21 6:00,13.97,55.35,0,1.37,-1.49,120.1,-0.289,-2.835,0.049,-1.768,-3.412,1.644,0.058
8/13/21 6:30,14.89,55.24,0,1.59,31.91,202.2,10.338,7.358,0.088,-3.943,-5.719,1.776,0.057
8/13/21 7:00,17.47,50.61,0,1.22,78.82,319.5,8.462,-2.087,0.142,-6.262,-8.442,2.18,0.056
8/13/21 7:30,20.73,43.32,0,1.02,142.82,485.53,46.536,,0.147,-1.781,-4.543,2.762,0.055
8/13/21 8:00,24.61,33.29,0,1.12,199.77,639.23,70.567,31.606,0.268,2.7,-0.854,3.555,0.053
8/13/21 8:30,26.42,26.02,0,3.14,252.64,770.97,43.868,79.589,0.179,-2.602,-6.565,3.962,0.052
8/13/21 9:00,28.03,22.06,0,1.91,311.86,921.33,63.787,164.109,0.286,-1.921,-6.267,4.346,0.051
8/13/21 9:30,29.65,19.29,0,3.06,380.86,1084,94.09,222.166,0.131,-1.232,-5.98,4.748,0.051
8/13/21 10:00,30.43,17.63,0,3.47,386.78,1113,81.832,226.766,0.258,-1.61,-6.557,4.948,0.051
8/13/21 10:30,30.68,16.89,0,3.35,348.49,1055.67,26.751,172.716,0.194,0.324,-4.689,5.014,0.051
8/13/21 11:00,32.01,14.48,0,3.38,450.84,1285,28.749,206.023,0.331,-0.216,-5.583,5.367,0.051
8/13/21 11:30,32.51,14.14,0,5.78,458.48,1327,23.417,199.044,0.464,0.675,-4.829,5.505,0.051
8/13/21 12:00,33.19,13.89,0,5.68,525.17,1479,35.071,273.6,0.464,0.295,-5.397,5.692,0.05
8/13/21 12:30,33.51,13.42,0,4.78,466.22,1353.67,27.919,224.481,0.424,0.2,-5.581,5.781,0.05
8/13/21 13:00,33.91,13.1,0,6.99,506.99,1446.33,29.606,243.431,0.055,-0.058,-5.951,5.894,0.05
8/13/21 13:30,34.25,12.89,0,5.74,462.6,1340.67,20.021,216.127,0.277,0.259,-5.73,5.989,0.05
8/13/21 14:00,34.69,12.65,0,4.82,403.65,1175.33,26.683,229.735,0.163,0.487,-5.629,6.116,0.05
8/13/21 14:30,35.29,12.37,0,4.35,345.76,1051.67,24.395,199.296,0.442,0.946,-5.346,6.292,0.05
8/13/21 15:00,35.05,12.48,0,5.64,298.54,940,31.29,196.957,0.359,0.737,-5.485,6.222,0.05
8/13/21 15:30,35.34,12.42,0,4.71,242.41,804.7,19.632,149.028,0.332,1.309,-4.995,6.304,0.051
8/13/21 16:00,34.78,15.37,0,5.49,60.45,430.7,-14.752,66.127,0.494,-2.068,-8.209,6.141,0.051
8/13/21 16:30,33.28,19.23,0,5.74,9.44,257.23,-79.989,56.813,0.453,-0.785,-6.502,5.718,0.051
8/13/21 17:00,32.18,24.47,0,5.43,-9.88,206.43,-12.269,13.249,0.408,1.658,-3.756,5.415,0.051
8/13/21 17:30,31.53,28.29,0,5.73,-16.55,166.97,-11.356,8.878,0.436,2.783,-2.456,5.239,0.052
8/13/21 18:00,30.96,30.46,0,5.48,-27.25,111.2,0.925,-3.237,0.467,2.627,-2.46,5.087,0.052
8/13/21 18:30,30.25,32.19,0,3.93,-59.28,48.91,6.288,-30.336,0.337,3.72,-1.181,4.902,0.052
8/13/21 19:00,29.31,34.74,0,4.51,-74.3,10.52,-7.758,-29.143,0.404,5.045,0,5.045,0.053
8/13/21 19:30,28.5,37.67,0,5.04,-82.37,0,-3.975,-42.107,0.418,4.771,0,4.771,0.053
8/13/21 20:00,27.71,39.99,0,4.36,-84.47,0,-4.158,-51.039,0.298,5.617,0,5.617,0.053
8/13/21 20:30,26.67,42.85,0,3.82,-81.43,0,-6.287,-32.93,0.186,5.772,0,5.772,0.054
8/13/21 21:00,25.59,45.38,0,4.53,-76.43,0,-9.479,-37.788,0.187,8.365,0,8.365,0.054
8/13/21 21:30,24.68,47.96,0,3.74,-73.33,0,-5.64,-34.426,0.144,5.463,0,5.463,0.054
8/13/21 22:00,23.91,50.45,0,3.67,-70.43,0,-9.105,-36.554,0.166,6.318,0,6.318,0.055
8/13/21 22:30,23.54,51.47,0,3.95,-68.13,0,-0.866,-5.326,0.048,1.362,0,1.362,0.056
8/13/21 23:00,22.25,55.41,0,2.53,-63.03,0,5.846,2.888,0.104,1.002,0,1.002,0.056
8/13/21 23:30,21.72,56.76,0,3.08,-59.9,0,-6.852,-14.326,0.064,0.642,0,0.642,0.056
8/14/21 0:00,19.68,61.03,0,1.71,-58.07,0,-8.992,6.716,0.111,0.282,0,0.282,0.056
8/14/21 0:30,18.35,65.87,0,1.47,-57.2,0,3.279,-0.766,0.052,0.441,0,0.441,0.057
8/14/21 1:00,17.58,65.26,0,2.38,-55.53,0,3.907,1.075,0.07,0.6,0,0.6,0.057
8/14/21 1:30,16.99,60.74,0,1.26,-53.93,0,-0.135,-3.865,0.081,0.76,0,0.76,0.057
8/14/21 2:00,16.66,64.09,0,1.84,-53.97,0,1.607,,,0.917,0,0.917,0.057
8/14/21 2:30,15.77,69.82,0,3.13,-52.03,0,3.349,-3.277,0.045,1.074,0,1.074,0.057
8/14/21 3:00,15.29,68.26,0,1.66,-50.2,0,2.324,,,0.363,0,0.363,0.057
8/14/21 3:30,14.74,69.66,0,1.1,-49.43,0,1.299,-0.042,0.084,0.291,0,0.291,0.057
8/14/21 4:00,14.48,69.57,0,1.57,-48.73,0,0.142,-1.987,0.062,0.22,0,0.22,0.057
8/14/21 4:30,14.15,68.29,0,2.1,-49.13,0,2.776,2.827,0.085,0.008,0,0.008,0.058
8/14/21 5:00,13.61,67.05,0,1.35,-47.47,4.33,0.016,-2.704,0.093,-0.326,-1.114,0.787,0.058
8/14/21 5:30,13.4,66.11,0,2.65,-35.58,33.6,0.571,-3.617,0.038,-1.608,-3.174,1.566,0.058
8/14/21 6:00,13.26,67.33,0,2.13,-9.17,96.16,0.88,-3.706,0.061,0.627,-0.92,1.547,0.057
8/14/21 6:30,14.32,63.81,0,1.52,29.36,189.4,4.081,11.136,0.071,0.778,-0.915,1.694,0.057
8/14/21 7:00,16.71,57.61,0,1.12,77.73,311.23,38.931,55.548,0.128,-7.33,-9.386,2.056,0.056
8/14/21 7:30,19.78,50.91,0,1.48,125.14,435.43,19.793,-19.281,0.141,-5.139,-7.722,2.583,0.055
8/14/21 8:00,23.07,42.33,0,1.49,184.69,588.1,26.266,173.024,0.225,-2.947,-6.174,3.227,0.053
8/14/21 8:30,25.68,33.02,0,1.1,245.76,737.77,62.033,57.443,0.124,-0.756,-4.548,3.792,0.052
